Rendering_Microseconds, Num_Moxels, Rate
4681.000000, 250000, 53407391.582995
1554.000000, 250000, 160875160.875161
13985.000000, 250000, 17876296.031462
11645.000000, 250000, 21468441.391155
5768.000000, 250000, 43342579.750347
5776.000000, 250000, 43282548.476454
6418.000000, 250000, 38952944.842630
5263.000000, 250000, 47501425.042751
5342.000000, 250000, 46798951.703482
5915.000000, 250000, 42265426.880811
5729.000000, 250000, 43637633.094781
6554.000000, 250000, 38144644.491913
5611.000000, 250000, 44555337.729460
6326.000000, 250000, 39519443.566235
8090.000000, 250000, 30902348.578492
5177.000000, 250000, 48290515.742708
1664.000000, 250000, 150240384.615385
2394.000000, 250000, 104427736.006683
6274.000000, 250000, 39846987.567740
5440.000000, 250000, 45955882.352941
5983.000000, 250000, 41785057.663380
5917.000000, 250000, 42251140.780801
5576.000000, 250000, 44835007.173601
5711.000000, 250000, 43775170.723166
5924.000000, 250000, 42201215.395003
5494.000000, 250000, 45504186.385147
5944.000000, 250000, 42059219.380888
13254.000000, 250000, 18862230.270107
10102.000000, 250000, 24747574.737676
5160.000000, 250000, 48449612.403101
6345.000000, 250000, 39401103.230890
5284.000000, 250000, 47312641.937926
5067.000000, 250000, 49338859.285573
5152.000000, 250000, 48524844.720497
6655.000000, 250000, 37565740.045079
3612.000000, 250000, 69213732.004430
5387.000000, 250000, 46408019.305736
5868.000000, 250000, 42603953.646898
4968.000000, 250000, 50322061.191626
5938.000000, 250000, 42101717.750084
4699.000000, 250000, 53202809.108321
6123.000000, 250000, 40829658.664054
5471.000000, 250000, 45695485.286054
6024.000000, 250000, 41500664.010624
6061.000000, 250000, 41247318.924270
5474.000000, 250000, 45670442.089879
4657.000000, 250000, 53682628.301482
5873.000000, 250000, 42567682.615358
5804.000000, 250000, 43073742.246726
5496.000000, 250000, 45487627.365357
5699.000000, 250000, 43867345.148272
5624.000000, 250000, 44452347.083926
5200.000000, 250000, 48076923.076923
6055.000000, 250000, 41288191.577209
7047.000000, 250000, 35476089.115936
5843.000000, 250000, 42786239.945234
5737.000000, 250000, 43576782.290396
5317.000000, 250000, 47018995.674252
5653.000000, 250000, 44224305.678401
7604.000000, 250000, 32877432.930037
5542.000000, 250000, 45110068.567304
5290.000000, 250000, 47258979.206049
5118.000000, 250000, 48847205.939820
4986.000000, 250000, 50140393.100682
6023.000000, 250000, 41507554.374896
3239.000000, 250000, 77184316.146959
3302.000000, 250000, 75711689.884918
12431.000000, 250000, 20111012.790604
9080.000000, 250000, 27533039.647577
6458.000000, 250000, 38711675.441313
2513.000000, 250000, 99482690.011938
1655.000000, 250000, 151057401.812689
12042.000000, 250000, 20760670.984886
9567.000000, 250000, 26131493.676179
5692.000000, 250000, 43921293.042867
5754.000000, 250000, 43448036.148766
1664.000000, 250000, 150240384.615385
12784.000000, 250000, 19555694.618273
8298.000000, 250000, 30127741.624488
6977.000000, 250000, 35832019.492619
6081.000000, 250000, 41111659.266568
6378.000000, 250000, 39197240.514268
5760.000000, 250000, 43402777.777778
5666.000000, 250000, 44122837.980939
5457.000000, 250000, 45812717.610409
1911.000000, 250000, 130821559.392988
5212.000000, 250000, 47966231.772832
3944.000000, 250000, 63387423.935091
5125.000000, 250000, 48780487.804878
4570.000000, 250000, 54704595.185996
1701.000000, 250000, 146972369.194591
5615.000000, 250000, 44523597.506679
4962.000000, 250000, 50382910.116888
5767.000000, 250000, 43350095.370210
6661.000000, 250000, 37531902.116799
1931.000000, 250000, 129466597.617815
5846.000000, 250000, 42764283.270612
4968.000000, 250000, 50322061.191626
4795.000000, 250000, 52137643.378519
6272.000000, 250000, 39859693.877551
5706.000000, 250000, 43813529.617946
5551.000000, 250000, 45036930.282832
5177.000000, 250000, 48290515.742708
6208.000000, 250000, 40270618.556701
5760.000000, 250000, 43402777.777778
5939.000000, 250000, 42094628.725375
5890.000000, 250000, 42444821.731749
4970.000000, 250000, 50301810.865191
6581.000000, 250000, 37988147.697918
5534.000000, 250000, 45175280.086737
5428.000000, 250000, 46057479.734709
14576.000000, 250000, 17151481.888035
10813.000000, 250000, 23120318.135578
7562.000000, 250000, 33060037.027241
4979.000000, 250000, 50210885.720024
5323.000000, 250000, 46965996.618448
5838.000000, 250000, 42822884.549503
6643.000000, 250000, 37633599.277435
6545.000000, 250000, 38197097.020626
5665.000000, 250000, 44130626.654899
6136.000000, 250000, 40743155.149935
5958.000000, 250000, 41960389.392414
4981.000000, 250000, 50190724.754065
5065.000000, 250000, 49358341.559724
4346.000000, 250000, 57524160.147262
1679.000000, 250000, 148898153.662895
5026.000000, 250000, 49741345.005969
4876.000000, 250000, 51271534.044299
7087.000000, 250000, 35275857.203330
5301.000000, 250000, 47160913.035276
5758.000000, 250000, 43417853.421327
5556.000000, 250000, 44996400.287977
4318.000000, 250000, 57897174.617879
6688.000000, 250000, 37380382.775120
4990.000000, 250000, 50100200.400802
6191.000000, 250000, 40381198.513972
4926.000000, 250000, 50751116.524564
5003.000000, 250000, 49970017.989206
5476.000000, 250000, 45653761.869978
5934.000000, 250000, 42130097.741827
5535.000000, 250000, 45167118.337850
6222.000000, 250000, 40180006.428801
6426.000000, 250000, 38904450.669157
6323.000000, 250000, 39538193.895303
5858.000000, 250000, 42676681.461250
5350.000000, 250000, 46728971.962617
6105.000000, 250000, 40950040.950041
5076.000000, 250000, 49251379.038613
6317.000000, 250000, 39575747.981637
5724.000000, 250000, 43675751.222921
5393.000000, 250000, 46356387.910254
5443.000000, 250000, 45930553.003858
5464.000000, 250000, 45754026.354319
5139.000000, 250000, 48647596.808718
6256.000000, 250000, 39961636.828644
6397.000000, 250000, 39080819.133969
6092.000000, 250000, 41037426.132633
5389.000000, 250000, 46390796.066060
6078.000000, 250000, 41131951.299770
5928.000000, 250000, 42172739.541161
5321.000000, 250000, 46983649.689908
5648.000000, 250000, 44263456.090652
5506.000000, 250000, 45405012.713404
6099.000000, 250000, 40990326.282997
5882.000000, 250000, 42502550.153009
5828.000000, 250000, 42896362.388469
5634.000000, 250000, 44373446.929357
2017.000000, 250000, 123946455.131383
5472.000000, 250000, 45687134.502924
4282.000000, 250000, 58383932.741709
1571.000000, 250000, 159134309.357097
9167.000000, 250000, 27271735.573252
9944.000000, 250000, 25140788.415125
5804.000000, 250000, 43073742.246726
6045.000000, 250000, 41356492.969396
5215.000000, 250000, 47938638.542665
6595.000000, 250000, 37907505.686126
5928.000000, 250000, 42172739.541161
5968.000000, 250000, 41890080.428954
4353.000000, 250000, 57431656.328969
1637.000000, 250000, 152718387.293830
6021.000000, 250000, 41521341.969772
5557.000000, 250000, 44988303.041209
6066.000000, 250000, 41213320.145071
5999.000000, 250000, 41673612.268711
5906.000000, 250000, 42329834.067050
6006.000000, 250000, 41625041.625042
5341.000000, 250000, 46807713.911253
6515.000000, 250000, 38372985.418266
5877.000000, 250000, 42538710.226306
6063.000000, 250000, 41233712.683490
5846.000000, 250000, 42764283.270612
5436.000000, 250000, 45989698.307579
6277.000000, 250000, 39827943.285009
5443.000000, 250000, 45930553.003858
5745.000000, 250000, 43516100.957354
5534.000000, 250000, 45175280.086737
5540.000000, 250000, 45126353.790614
5856.000000, 250000, 42691256.830601
5579.000000, 250000, 44810898.010396
5495.000000, 250000, 45495905.368517
5326.000000, 250000, 46939541.870071
5528.000000, 250000, 45224312.590449
6832.000000, 250000, 36592505.854801
5217.000000, 250000, 47920260.686218
5173.000000, 250000, 48327856.176300
5536.000000, 250000, 45158959.537572
5057.000000, 250000, 49436424.757762
5371.000000, 250000, 46546266.989387
2331.000000, 250000, 107250107.250107
6410.000000, 250000, 39001560.062402
9305.000000, 250000, 26867275.658248
8432.000000, 250000, 29648956.356736
22936.000000, 250000, 10899895.361005
10054.000000, 250000, 24865725.084543
1622.000000, 250000, 154130702.836005
11692.000000, 250000, 21382141.635306
5429.000000, 250000, 46048996.131884
5400.000000, 250000, 46296296.296296
4783.000000, 250000, 52268450.763119
6408.000000, 250000, 39013732.833958
4959.000000, 250000, 50413389.796330
6365.000000, 250000, 39277297.721917
5287.000000, 250000, 47285795.347078
5102.000000, 250000, 49000392.003136
5394.000000, 250000, 46347793.845013
5813.000000, 250000, 43007053.156718
5869.000000, 250000, 42596694.496507
5721.000000, 250000, 43698654.081454
6134.000000, 250000, 40756439.517444
13272.000000, 250000, 18836648.583484
5492.000000, 250000, 45520757.465404
5022.000000, 250000, 49780963.759458
5746.000000, 250000, 43508527.671424
5762.000000, 250000, 43387712.599792
4675.000000, 250000, 53475935.828877
5323.000000, 250000, 46965996.618448
5801.000000, 250000, 43096017.927943
5094.000000, 250000, 49077345.897134
1656.000000, 250000, 150966183.574879
6224.000000, 250000, 40167095.115681
5071.000000, 250000, 49299940.840071
5575.000000, 250000, 44843049.327354
6083.000000, 250000, 41098142.363965
5825.000000, 250000, 42918454.935622
5063.000000, 250000, 49377839.225755
6637.000000, 250000, 37667620.913063
6580.000000, 250000, 37993920.972644
5471.000000, 250000, 45695485.286054
4968.000000, 250000, 50322061.191626
6071.000000, 250000, 41179377.367814
5339.000000, 250000, 46825248.173815
5456.000000, 250000, 45821114.369501
6060.000000, 250000, 41254125.412541
4854.000000, 250000, 51503914.297487
5824.000000, 250000, 42925824.175824
5375.000000, 250000, 46511627.906977
5792.000000, 250000, 43162983.425414
5152.000000, 250000, 48524844.720497
6460.000000, 250000, 38699690.402477
5813.000000, 250000, 43007053.156718
5154.000000, 250000, 48506014.745828
5613.000000, 250000, 44539461.963299
6396.000000, 250000, 39086929.330832
1679.000000, 250000, 148898153.662895
6296.000000, 250000, 39707750.952986
10827.000000, 250000, 23090422.092916
7412.000000, 250000, 33729087.965461
6556.000000, 250000, 38133007.931666
5600.000000, 250000, 44642857.142857
5466.000000, 250000, 45737285.034760
4726.000000, 250000, 52898857.384680
5961.000000, 250000, 41939271.934239
5341.000000, 250000, 46807713.911253
5998.000000, 250000, 41680560.186729
5737.000000, 250000, 43576782.290396
5085.000000, 250000, 49164208.456244
5718.000000, 250000, 43721580.972368
6038.000000, 250000, 41404438.555813
5921.000000, 250000, 42222597.534200
5361.000000, 250000, 46633090.841261
5730.000000, 250000, 43630017.452007
4804.000000, 250000, 52039966.694421
5928.000000, 250000, 42172739.541161
1551.000000, 250000, 161186331.399097
13917.000000, 250000, 17963641.589423
11396.000000, 250000, 21937521.937522
7120.000000, 250000, 35112359.550562
5871.000000, 250000, 42582183.614376
6123.000000, 250000, 40829658.664054
5919.000000, 250000, 42236864.335192
5797.000000, 250000, 43125754.700707
5972.000000, 250000, 41862022.772940
5879.000000, 250000, 42524238.816125
5778.000000, 250000, 43267566.632053
5826.000000, 250000, 42911088.225197
4987.000000, 250000, 50130338.881091
6901.000000, 250000, 36226633.821185
3858.000000, 250000, 64800414.722654
5681.000000, 250000, 44006336.912515
6518.000000, 250000, 38355323.718932
5844.000000, 250000, 42778918.548939
7369.000000, 250000, 33925905.821685
5482.000000, 250000, 45603794.235680
6009.000000, 250000, 41604260.276252
5589.000000, 250000, 44730721.059223
5330.000000, 250000, 46904315.196998
6577.000000, 250000, 38011251.330394
4973.000000, 250000, 50271465.915946
4301.000000, 250000, 58126017.205301
4745.000000, 250000, 52687038.988409
5956.000000, 250000, 41974479.516454
6042.000000, 250000, 41377027.474346
6203.000000, 250000, 40303079.155247
5800.000000, 250000, 43103448.275862
5565.000000, 250000, 44923629.829290
4904.000000, 250000, 50978792.822186
6445.000000, 250000, 38789759.503491
6062.000000, 250000, 41240514.681623
5963.000000, 250000, 41925205.433507
6075.000000, 250000, 41152263.374486
5665.000000, 250000, 44130626.654899
5554.000000, 250000, 45012603.528988
4039.000000, 250000, 61896509.036890
5693.000000, 250000, 43913578.078342
5822.000000, 250000, 42940570.250773
4801.000000, 250000, 52072484.898979
6283.000000, 250000, 39789909.279007
3778.000000, 250000, 66172578.083642
6146.000000, 250000, 40676863.000325
5850.000000, 250000, 42735042.735043
5270.000000, 250000, 47438330.170778
6654.000000, 250000, 37571385.632702
5883.000000, 250000, 42495325.514193
6271.000000, 250000, 39866050.071759
5710.000000, 250000, 43782837.127846
5894.000000, 250000, 42416016.287750
6140.000000, 250000, 40716612.377850
3038.000000, 250000, 82290980.908492
1886.000000, 250000, 132555673.382821
12009.000000, 250000, 20817720.043301
5795.000000, 250000, 43140638.481450
6243.000000, 250000, 40044850.232260
5711.000000, 250000, 43775170.723166
5330.000000, 250000, 46904315.196998
5518.000000, 250000, 45306270.387822
6046.000000, 250000, 41349652.662918
5105.000000, 250000, 48971596.474045
5726.000000, 250000, 43660495.983234
5558.000000, 250000, 44980208.708168
5082.000000, 250000, 49193231.011413
6033.000000, 250000, 41438753.522294
6030.000000, 250000, 41459369.817579
2068.000000, 250000, 120889748.549323
5437.000000, 250000, 45981239.654221
5730.000000, 250000, 43630017.452007
5840.000000, 250000, 42808219.178082
6222.000000, 250000, 40180006.428801
1678.000000, 250000, 148986889.153754
5477.000000, 250000, 45645426.328282
4539.000000, 250000, 55078211.059705
4964.000000, 250000, 50362610.797744
5923.000000, 250000, 42208340.368057
6080.000000, 250000, 41118421.052632
6530.000000, 250000, 38284839.203675
5840.000000, 250000, 42808219.178082
5726.000000, 250000, 43660495.983234
5532.000000, 250000, 45191612.436732
5668.000000, 250000, 44107268.877911
5045.000000, 250000, 49554013.875124
5348.000000, 250000, 46746447.270007
5996.000000, 250000, 41694462.975317
5803.000000, 250000, 43081164.914699
4740.000000, 250000, 52742616.033755
4546.000000, 250000, 54993400.791905
4888.000000, 250000, 51145662.847791
5676.000000, 250000, 44045102.184637
4159.000000, 250000, 60110603.510459
2730.000000, 250000, 91575091.575092
6125.000000, 250000, 40816326.530612
5582.000000, 250000, 44786814.761734
5085.000000, 250000, 49164208.456244
5873.000000, 250000, 42567682.615358
4903.000000, 250000, 50989190.291658
6122.000000, 250000, 40836327.997386
5002.000000, 250000, 49980007.996801
6534.000000, 250000, 38261401.897766
6078.000000, 250000, 41131951.299770
6588.000000, 250000, 37947783.849423
5175.000000, 250000, 48309178.743961
6052.000000, 250000, 41308658.294779
1793.000000, 250000, 139431121.026213
5667.000000, 250000, 44115052.055761
5683.000000, 250000, 43990849.903220
14193.000000, 250000, 17614316.916790
5717.000000, 250000, 43729228.616407
5722.000000, 250000, 43691017.126879
4975.000000, 250000, 50251256.281407
1588.000000, 250000, 157430730.478589
4985.000000, 250000, 50150451.354062
4666.000000, 250000, 53579082.726104
6111.000000, 250000, 40909834.724268
5910.000000, 250000, 42301184.433164
1699.000000, 250000, 147145379.635079
5959.000000, 562500, 94395032.723611
6280.000000, 562500, 89570063.694268
9153.000000, 562500, 61455260.570305
6940.000000, 562500, 81051873.198847
11119.000000, 562500, 50589081.751956
7044.000000, 562500, 79855195.911414
6661.000000, 562500, 84446779.762798
5955.000000, 562500, 94458438.287154
13163.000000, 562500, 42733419.433260
6876.000000, 562500, 81806282.722513
6305.000000, 562500, 89214908.802538
6890.000000, 562500, 81640058.055152
6273.000000, 562500, 89670014.347202
7445.000000, 562500, 75554063.129617
5773.000000, 562500, 97436341.590161
6181.000000, 562500, 91004691.797444
7046.000000, 562500, 79832529.094522
10732.000000, 562500, 52413343.272456
3374.000000, 562500, 166716064.018969
4686.000000, 562500, 120038412.291933
7508.000000, 562500, 74920085.242408
6002.000000, 562500, 93718760.413196
7210.000000, 562500, 78016643.550624
6609.000000, 562500, 85111211.983659
7149.000000, 562500, 78682333.193454
6204.000000, 562500, 90667311.411992
6469.000000, 562500, 86953161.230484
6796.000000, 562500, 82769276.044732
8303.000000, 562500, 67746597.615320
6995.000000, 562500, 80414581.844174
7094.000000, 562500, 79292359.740626
6778.000000, 562500, 82989082.325170
6994.000000, 562500, 80426079.496711
6694.000000, 562500, 84030475.052286
4503.000000, 562500, 124916722.185210
6590.000000, 562500, 85356600.910470
6959.000000, 562500, 80830579.106193
7892.000000, 562500, 71274708.565636
6333.000000, 562500, 88820464.234960
8624.000000, 562500, 65224953.617811
6186.000000, 562500, 90931134.820563
7169.000000, 562500, 78462826.056633
7130.000000, 562500, 78892005.610098
7388.000000, 562500, 76136978.884678
7605.000000, 562500, 73964497.041420
5974.000000, 562500, 94158018.078339
6492.000000, 562500, 86645101.663586
7098.000000, 562500, 79247675.401522
6706.000000, 562500, 83880107.366537
6661.000000, 562500, 84446779.762798
8094.000000, 562500, 69495922.905856
6149.000000, 562500, 91478289.152708
8527.000000, 562500, 65966928.579805
6246.000000, 562500, 90057636.887608
6834.000000, 562500, 82309043.020193
6688.000000, 562500, 84105861.244019
11308.000000, 562500, 49743544.393350
6310.000000, 562500, 89144215.530903
5877.000000, 562500, 95712098.009188
6407.000000, 562500, 87794599.656626
6023.000000, 562500, 93391997.343517
6813.000000, 562500, 82562747.688243
6735.000000, 562500, 83518930.957684
6981.000000, 562500, 80575848.732273
6976.000000, 562500, 80633600.917431
9281.000000, 562500, 60607693.136515
6355.000000, 562500, 88512981.904013
9708.000000, 562500, 57941903.584672
6345.000000, 562500, 88652482.269504
12177.000000, 562500, 46193643.754619
6397.000000, 562500, 87931843.051430
7179.000000, 562500, 78353531.132470
6987.000000, 562500, 80506655.216831
6493.000000, 562500, 86631757.277068
6007.000000, 562500, 93640752.455469
6777.000000, 562500, 83001328.021248
6111.000000, 562500, 92047128.129602
5252.000000, 562500, 107102056.359482
8754.000000, 562500, 64256339.958876
6484.000000, 562500, 86752004.935225
10001.000000, 562500, 56244375.562444
6539.000000, 562500, 86022327.573023
6932.000000, 562500, 81145412.579342
5650.000000, 562500, 99557522.123894
6059.000000, 562500, 92837101.831985
7246.000000, 562500, 77629036.709909
7485.000000, 562500, 75150300.601202
7249.000000, 562500, 77596909.918609
6964.000000, 562500, 80772544.514647
7840.000000, 562500, 71747448.979592
6856.000000, 562500, 82044924.154026
8672.000000, 562500, 64863929.889299
6759.000000, 562500, 83222370.173103
10478.000000, 562500, 53683909.142966
5423.000000, 562500, 103724875.530149
6688.000000, 562500, 84105861.244019
6843.000000, 562500, 82200789.127576
6046.000000, 562500, 93036718.491565
5751.000000, 562500, 97809076.682316
6613.000000, 562500, 85059730.833207
6461.000000, 562500, 87060826.497446
15345.000000, 562500, 36656891.495601
5773.000000, 562500, 97436341.590161
5905.000000, 562500, 95258255.715495
9489.000000, 562500, 59279165.349352
6281.000000, 562500, 89555803.216048
6409.000000, 562500, 87767202.371665
6169.000000, 562500, 91181715.026747
12372.000000, 562500, 45465567.410281
6249.000000, 562500, 90014402.304369
10805.000000, 562500, 52059231.837112
6167.000000, 562500, 91211285.876439
6623.000000, 562500, 84931300.015099
6797.000000, 562500, 82757098.720024
6140.000000, 562500, 91612377.850163
8318.000000, 562500, 67624428.949267
6692.000000, 562500, 84055588.762702
9517.000000, 562500, 59104759.903331
5941.000000, 562500, 94681030.129608
10468.000000, 562500, 53735192.969049
5981.000000, 562500, 94047818.090620
8984.000000, 562500, 62611308.993767
10630.000000, 562500, 52916274.694262
7065.000000, 562500, 79617834.394904
7582.000000, 562500, 74188868.372461
6571.000000, 562500, 85603408.917973
7149.000000, 562500, 78682333.193454
6304.000000, 562500, 89229060.913706
8330.000000, 562500, 67527010.804322
6429.000000, 562500, 87494167.055530
8948.000000, 562500, 62863209.655789
8664.000000, 562500, 64923822.714681
6628.000000, 562500, 84867229.933615
6857.000000, 562500, 82032959.019980
12618.000000, 562500, 44579172.610556
7149.000000, 562500, 78682333.193454
13627.000000, 562500, 41278344.463198
5743.000000, 562500, 97945324.743166
6199.000000, 562500, 90740442.006775
6511.000000, 562500, 86392259.253571
16370.000000, 562500, 34361637.141112
23635.000000, 562500, 23799449.968267
7367.000000, 562500, 76354011.130718
9776.000000, 562500, 57538870.703764
5867.000000, 562500, 95875234.361684
6954.000000, 562500, 80888697.152718
6865.000000, 562500, 81937363.437728
6918.000000, 562500, 81309627.059844
6392.000000, 562500, 88000625.782228
6216.000000, 562500, 90492277.992278
7373.000000, 562500, 76291875.762919
6199.000000, 562500, 90740442.006775
5940.000000, 562500, 94696969.696970
7421.000000, 562500, 75798409.917801
7921.000000, 562500, 71013760.888777
6108.000000, 562500, 92092337.917485
8995.000000, 562500, 62534741.523068
6831.000000, 562500, 82345191.040843
6911.000000, 562500, 81391983.793952
6401.000000, 562500, 87876894.235276
12836.000000, 562500, 43822062.947959
6687.000000, 562500, 84118438.761777
6523.000000, 562500, 86233328.223210
6396.000000, 562500, 87945590.994371
14045.000000, 562500, 40049839.800641
5286.000000, 562500, 106413166.855846
6397.000000, 562500, 87931843.051430
8435.000000, 562500, 66686425.607587
6121.000000, 562500, 91896748.897239
10204.000000, 562500, 55125441.003528
6102.000000, 562500, 92182890.855457
9609.000000, 562500, 58538869.809554
6130.000000, 562500, 91761827.079935
6945.000000, 562500, 80993520.518359
7371.000000, 562500, 76312576.312576
6145.000000, 562500, 91537835.638731
6288.000000, 562500, 89456106.870229
7241.000000, 562500, 77682640.519265
6414.000000, 562500, 87698783.910196
6672.000000, 562500, 84307553.956835
8210.000000, 562500, 68514007.308161
7093.000000, 562500, 79303538.700127
9921.000000, 562500, 56697913.516783
6570.000000, 562500, 85616438.356164
10702.000000, 562500, 52560269.108578
6147.000000, 562500, 91508052.708638
13064.000000, 562500, 43057256.582976
5938.000000, 562500, 94728864.937689
13642.000000, 562500, 41232957.044422
6561.000000, 562500, 85733882.030178
6064.000000, 562500, 92760554.089710
6514.000000, 562500, 86352471.599632
6576.000000, 562500, 85538321.167883
7885.000000, 562500, 71337983.512999
6662.000000, 562500, 84434103.872711
9146.000000, 562500, 61502296.085721
6958.000000, 562500, 80842196.033343
11265.000000, 562500, 49933422.103862
7164.000000, 562500, 78517587.939698
5769.000000, 562500, 97503900.156006
6593.000000, 562500, 85317761.261944
13286.000000, 562500, 42337799.187114
6568.000000, 562500, 85642509.135201
5700.000000, 562500, 98684210.526316
7266.000000, 562500, 77415359.207267
6222.000000, 562500, 90405014.464802
8248.000000, 562500, 68198351.115422
6900.000000, 562500, 81521739.130435
10471.000000, 562500, 53719797.536052
6582.000000, 562500, 85460346.399271
11050.000000, 562500, 50904977.375566
7295.000000, 562500, 77107607.950651
6579.000000, 562500, 85499316.005472
5880.000000, 562500, 95663265.306122
6174.000000, 562500, 91107871.720117
6093.000000, 562500, 92319054.652880
6541.000000, 562500, 85996025.072619
7199.000000, 562500, 78135852.201695
5884.000000, 562500, 95598232.494901
8037.000000, 562500, 69988801.791713
6824.000000, 562500, 82429660.023447
6308.000000, 562500, 89172479.391249
6799.000000, 562500, 82732754.816885
11382.000000, 562500, 49420137.058513
7418.000000, 562500, 75829064.437854
6563.000000, 562500, 85707755.599573
6649.000000, 562500, 84599187.847797
5686.000000, 562500, 98927189.588463
7011.000000, 562500, 80231065.468549
6409.000000, 562500, 87767202.371665
7192.000000, 562500, 78211902.113459
16450.000000, 562500, 34194528.875380
8965.000000, 562500, 62744004.461796
6624.000000, 562500, 84918478.260870
6015.000000, 562500, 93516209.476309
7073.000000, 562500, 79527781.705076
6994.000000, 562500, 80426079.496711
6936.000000, 562500, 81098615.916955
6803.000000, 562500, 82684109.951492
6586.000000, 562500, 85408442.150015
7193.000000, 562500, 78201028.777979
6590.000000, 562500, 85356600.910470
6164.000000, 562500, 91255678.131084
7841.000000, 562500, 71738298.686392
6732.000000, 562500, 83556149.732620
7366.000000, 562500, 76364376.866685
6433.000000, 562500, 87439763.718327
6328.000000, 562500, 88890644.753477
6168.000000, 562500, 91196498.054475
5929.000000, 562500, 94872659.807725
6358.000000, 562500, 88471217.363951
6312.000000, 562500, 89115969.581749
6454.000000, 562500, 87155252.556554
6195.000000, 562500, 90799031.476998
6137.000000, 562500, 91657161.479550
6568.000000, 562500, 85642509.135201
8167.000000, 562500, 68874739.806539
6580.000000, 562500, 85486322.188450
6506.000000, 562500, 86458653.550569
7307.000000, 562500, 76980977.145203
6586.000000, 562500, 85408442.150015
6735.000000, 562500, 83518930.957684
6759.000000, 562500, 83222370.173103
6362.000000, 562500, 88415592.580949
6410.000000, 562500, 87753510.140406
4629.000000, 562500, 121516526.247570
6210.000000, 562500, 90579710.144928
6378.000000, 562500, 88193791.157103
5430.000000, 562500, 103591160.220994
7374.000000, 562500, 76281529.698942
7266.000000, 562500, 77415359.207267
9973.000000, 562500, 56402286.172666
6355.000000, 562500, 88512981.904013
10894.000000, 562500, 51633926.932256
3335.000000, 562500, 168665667.166417
12116.000000, 562500, 46426213.271707
6551.000000, 562500, 85864753.472752
12767.000000, 562500, 44058901.856348
6178.000000, 562500, 91048883.133700
6622.000000, 562500, 84944125.641800
7590.000000, 562500, 74110671.936759
6580.000000, 562500, 85486322.188450
7782.000000, 562500, 72282189.668466
6985.000000, 562500, 80529706.513958
8847.000000, 562500, 63580874.872838
6853.000000, 562500, 82080840.507807
10614.000000, 562500, 52996042.962125
7013.000000, 562500, 80208184.799658
11526.000000, 562500, 48802706.923477
6239.000000, 562500, 90158679.275525
13201.000000, 562500, 42610408.302401
7121.000000, 562500, 78991714.646819
6117.000000, 562500, 91956841.589014
7519.000000, 562500, 74810480.117037
6480.000000, 562500, 86805555.555556
7993.000000, 562500, 70374077.317653
6570.000000, 562500, 85616438.356164
9646.000000, 562500, 58314327.182252
5701.000000, 562500, 98666900.543764
6576.000000, 562500, 85538321.167883
6297.000000, 562500, 89328251.548356
6661.000000, 562500, 84446779.762798
5868.000000, 562500, 95858895.705521
7035.000000, 562500, 79957356.076759
6663.000000, 562500, 84421431.787483
6019.000000, 562500, 93454062.136568
7025.000000, 562500, 80071174.377224
6989.000000, 562500, 80483617.112606
8909.000000, 562500, 63138399.371422
6683.000000, 562500, 84168786.473141
10351.000000, 562500, 54342575.596561
6024.000000, 562500, 93376494.023904
6633.000000, 562500, 84803256.445047
6026.000000, 562500, 93345502.821109
10952.000000, 562500, 51360482.103725
7057.000000, 562500, 79708091.256908
6317.000000, 562500, 89045432.958683
6690.000000, 562500, 84080717.488789
5606.000000, 562500, 100338922.582947
7158.000000, 562500, 78583403.185247
6316.000000, 562500, 89059531.348955
9113.000000, 562500, 61725008.230001
6582.000000, 562500, 85460346.399271
10062.000000, 562500, 55903398.926655
6261.000000, 562500, 89841878.294202
9142.000000, 562500, 61529205.863050
5918.000000, 562500, 95049003.041568
6399.000000, 562500, 87904360.056259
6114.000000, 562500, 92001962.708538
6539.000000, 562500, 86022327.573023
6960.000000, 562500, 80818965.517241
6900.000000, 562500, 81521739.130435
7374.000000, 562500, 76281529.698942
16225.000000, 562500, 34668721.109399
8756.000000, 562500, 64241662.859753
6769.000000, 562500, 83099423.843995
10379.000000, 562500, 54195972.637056
7329.000000, 562500, 76749897.666803
11653.000000, 562500, 48270831.545525
6515.000000, 562500, 86339217.191097
13139.000000, 562500, 42811477.281376
7367.000000, 562500, 76354011.130718
5907.000000, 562500, 95226003.047232
6479.000000, 562500, 86818953.542213
6727.000000, 562500, 83618254.794113
6574.000000, 562500, 85564344.386979
6888.000000, 562500, 81663763.066202
8085.000000, 562500, 69573283.858998
6634.000000, 562500, 84790473.319264
7034.000000, 562500, 79968723.343759
6551.000000, 562500, 85864753.472752
6876.000000, 562500, 81806282.722513
15582.000000, 562500, 36099345.398537
3847.000000, 562500, 146217832.076943
7071.000000, 562500, 79550275.774289
7110.000000, 562500, 79113924.050633
6555.000000, 562500, 85812356.979405
6667.000000, 562500, 84370781.460927
7469.000000, 562500, 75311286.651493
6145.000000, 562500, 91537835.638731
9390.000000, 562500, 59904153.354633
6087.000000, 562500, 92410054.213898
10121.000000, 562500, 55577512.103547
6170.000000, 562500, 91166936.790924
11704.000000, 562500, 48060492.139440
5977.000000, 562500, 94110757.905304
5478.000000, 562500, 102683461.117196
6342.000000, 562500, 88694418.164617
6913.000000, 562500, 81368436.279473
6727.000000, 562500, 83618254.794113
6678.000000, 562500, 84231805.929919
8056.000000, 562500, 69823733.862959
